timestamp,medicineId,amount,userId,price
2025-04-06 12:26:22,2,10,1,53154
2025-04-05 01:28:58,2,5,1,57546
2025-04-05 17:22:25,2,6,1,57079
2025-04-05 19:09:11,2,10,1,49361
2025-04-05 00:16:15,2,7,1,53002
2025-04-05 17:19:16,2,8,1,52823
2025-04-11 06:21:53,2,9,2,50713
2025-04-11 04:12:12,2,9,2,51868
2025-04-11 23:34:23,2,6,2,50618
2025-04-11 09:54:31,2,6,2,54689
2025-04-11 12:55:25,2,10,2,56984
2025-04-10 10:54:43,2,5,2,54544
2025-04-10 03:27:28,2,8,2,56389
2025-04-10 19:50:50,2,6,2,50491
2025-04-10 13:32:40,2,9,2,57781
2025-04-10 23:33:25,2,6,2,53235
2025-04-09 07:00:35,2,9,2,50027
2025-04-09 16:44:01,2,6,2,54715
2025-04-09 03:54:34,2,7,2,52354
2025-04-09 01:07:11,2,10,2,55586
2025-04-09 23:02:00,2,7,2,55941
2025-04-08 10:14:37,2,6,2,52000
2025-04-08 23:46:31,2,10,2,48898
2025-04-08 17:13:37,2,8,2,51894
2025-04-08 02:37:49,2,7,2,57534
2025-04-08 04:10:35,2,9,2,53643
2025-04-07 14:32:28,2,9,2,52145
2025-04-07 21:02:47,2,7,2,50590
2025-04-07 02:46:31,2,6,2,54314
2025-04-07 16:02:05,2,7,2,49207
2025-04-07 03:40:26,2,9,2,51200
2025-04-06 04:03:17,2,10,2,50433
2025-04-06 09:47:55,2,9,2,57481
2025-04-06 14:43:46,2,5,2,51784
2025-04-06 11:03:18,2,5,2,51422
2025-04-06 10:02:39,2,9,2,53942
2025-04-05 00:48:05,2,8,2,56029
2025-04-05 08:05:36,2,6,2,50363
2025-04-05 17:49:08,2,10,2,58032
2025-04-05 23:24:49,2,6,2,57191
2025-04-05 00:01:49,2,6,2,56041
2025-04-11 21:47:30,2,7,3,51198
2025-04-11 23:21:08,2,6,3,54681
2025-04-11 22:39:51,2,5,3,51276
2025-04-11 19:16:20,2,6,3,49115
2025-04-11 12:34:55,2,6,3,58469
2025-04-10 10:37:35,2,8,3,55595
2025-04-10 23:23:12,2,5,3,52585
2025-04-10 03:40:35,2,10,3,56457
2025-04-10 16:58:22,2,7,3,54777
2025-04-10 22:27:40,2,7,3,58081
2025-04-09 03:13:24,2,5,3,52860
2025-04-09 20:00:50,2,7,3,50406
2025-04-09 15:08:03,2,9,3,50982
2025-04-09 06:33:39,2,10,3,54964
2025-04-09 12:46:13,2,5,3,57758
2025-04-08 01:32:58,2,8,3,50309
2025-04-08 20:12:22,2,7,3,53420
2025-04-08 02:13:01,2,6,3,55719
2025-04-08 07:06:06,2,5,3,54176
2025-04-08 19:31:43,2,8,3,49843
2025-04-07 22:57:37,2,8,3,50809
2025-04-07 09:27:15,2,5,3,55388
2025-04-07 13:23:24,2,10,3,52712
2025-04-07 13:08:05,2,10,3,53817
2025-04-07 22:30:58,2,7,3,57440
2025-04-06 03:05:22,2,9,3,55339
2025-04-06 04:36:02,2,6,3,56546
2025-04-06 19:33:52,2,8,3,56042
2025-04-06 18:24:23,2,7,3,56695
2025-04-06 01:35:30,2,9,3,50445
2025-04-05 20:20:31,2,8,3,52497
2025-04-05 12:59:12,2,6,3,48922
2025-04-05 18:59:36,2,7,3,55955
2025-04-05 00:33:16,2,7,3,53086
2025-04-05 22:32:10,2,6,3,52032
2025-04-11 16:35:38,2,9,4,50473
2025-04-11 01:11:24,2,9,4,57258
2025-04-11 02:28:54,2,5,4,52273
2025-04-11 10:50:08,2,8,4,51088
2025-04-11 11:44:26,2,6,4,50132
2025-04-10 17:00:02,2,9,4,52732
2025-04-10 04:07:45,2,7,4,52826
2025-04-10 17:46:52,2,7,4,48908
2025-04-10 09:55:49,2,5,4,55911
2025-04-10 06:04:32,2,6,4,51523
2025-04-09 00:29:09,2,8,4,50691
2025-04-09 16:45:29,2,7,4,51418
2025-04-09 08:08:09,2,8,4,57876
2025-04-09 01:11:13,2,5,4,55316
2025-04-09 14:25:48,2,8,4,53807
2025-04-08 17:11:32,2,9,4,53757
2025-04-08 21:47:27,2,5,4,54955
2025-04-08 02:14:56,2,6,4,51371
2025-04-08 20:39:25,2,9,4,49005
2025-04-08 18:26:20,2,6,4,50124
2025-04-07 08:28:30,2,10,4,55826
2025-04-07 17:36:02,2,6,4,58131
2025-04-07 14:07:28,2,7,4,54738
2025-04-07 10:18:53,2,10,4,56131
2025-04-07 15:58:40,2,5,4,49610
2025-04-06 19:06:06,2,10,4,50661
2025-04-06 13:55:12,2,9,4,57116
2025-04-06 05:58:27,2,6,4,52448
2025-04-06 20:27:45,2,9,4,53715
2025-04-06 00:20:22,2,8,4,54602
2025-04-05 08:41:01,2,6,4,51254
2025-04-05 14:51:06,2,7,4,52408
2025-04-05 13:08:30,2,7,4,56302
2025-04-05 02:44:13,2,5,4,55336
2025-04-05 22:06:55,2,5,4,51514
2025-04-11 20:00:43,2,8,5,52363
2025-04-11 05:03:17,2,10,5,49952
2025-04-11 19:50:43,2,6,5,58610
2025-04-11 15:03:49,2,6,5,58232
2025-04-11 15:51:04,2,8,5,52963
2025-04-10 22:20:26,2,6,5,52759
2025-04-10 12:38:04,2,8,5,58603
2025-04-10 22:39:47,2,9,5,51395
2025-04-10 08:30:41,2,10,5,50622
2025-04-10 13:22:20,2,10,5,55188
2025-04-09 23:37:59,2,6,5,53546
2025-04-09 21:38:37,2,8,5,48836
2025-04-09 03:13:34,2,9,5,58141
2025-04-09 07:17:25,2,7,5,53512
2025-04-09 23:47:44,2,6,5,53537
2025-04-08 07:19:25,2,9,5,51361
2025-04-08 00:06:08,2,6,5,58212
2025-04-08 22:09:29,2,5,5,53864
2025-04-08 01:32:35,2,7,5,50976
2025-04-08 05:16:50,2,7,5,55516
2025-04-07 21:25:15,2,5,5,55325
2025-04-07 00:24:33,2,10,5,53076
2025-04-07 02:57:31,2,8,5,52372
2025-04-07 04:58:02,2,5,5,55499
2025-04-07 13:27:10,2,5,5,51976
2025-04-06 17:39:58,2,5,5,52392
2025-04-06 23:21:35,2,7,5,52140
2025-04-06 06:08:18,2,5,5,53860
2025-04-06 14:24:19,2,10,5,50443
2025-04-06 19:27:59,2,9,5,54906
2025-04-05 01:17:07,2,9,5,51885
2025-04-05 13:03:31,2,9,5,51227
2025-04-05 12:47:43,2,8,5,55605
2025-04-05 09:27:12,2,5,5,57350
2025-04-05 09:33:35,2,10,5,57064
2025-04-11 12:18:57,3,9,1,60625
2025-04-11 21:13:06,3,6,1,59330
2025-04-11 16:10:49,3,9,1,52157
2025-04-11 01:52:44,3,9,1,61190
2025-04-11 12:43:54,3,10,1,57418
2025-04-10 09:20:12,3,8,1,52723
2025-04-10 00:08:42,3,9,1,54932
2025-04-10 13:40:24,3,9,1,55485
2025-04-10 21:27:25,3,7,1,60580
2025-04-10 05:53:20,3,7,1,60142
2025-04-09 15:08:09,3,6,1,61324
2025-04-09 08:29:32,3,6,1,58131
2025-04-09 23:04:04,3,10,1,55603
2025-04-09 02:28:24,3,8,1,58614
2025-04-09 20:25:06,3,10,1,61407
2025-04-08 16:07:43,3,7,1,56298
2025-04-08 17:37:13,3,7,1,59254
2025-04-08 09:11:45,3,6,1,53695
2025-04-08 21:26:06,3,7,1,58254
2025-04-08 17:48:07,3,5,1,52730
2025-04-07 13:43:11,3,10,1,57253
2025-04-07 07:36:29,3,7,1,51940
2025-04-07 07:30:07,3,7,1,57092
2025-04-07 03:24:40,3,10,1,55959
2025-04-07 14:25:50,3,7,1,51860
2025-04-06 13:32:35,3,9,1,60810
2025-04-06 02:53:06,3,7,1,52503
2025-04-06 11:30:33,3,10,1,58798
2025-04-06 10:04:04,3,9,1,57029
2025-04-06 09:17:00,3,8,1,57145
2025-04-05 17:03:29,3,10,1,54043
2025-04-05 01:52:09,3,8,1,57684
2025-04-05 16:46:21,3,7,1,52034
2025-04-05 14:36:07,3,7,1,58522
2025-04-05 04:52:00,3,9,1,52679
2025-04-11 16:24:21,3,8,2,58335
2025-04-11 21:32:29,3,6,2,60261
2025-04-11 16:59:12,3,7,2,59480
2025-04-11 04:48:33,3,7,2,60291
2025-04-11 21:02:58,3,7,2,57942
2025-04-10 14:38:40,3,6,2,54660
2025-04-10 08:36:02,3,6,2,57508
2025-04-10 04:09:48,3,7,2,61268
2025-04-10 11:41:56,3,6,2,53293
2025-04-10 19:06:11,3,9,2,57064
2025-04-09 15:09:02,3,10,2,55798
2025-04-09 05:36:50,3,9,2,52361
2025-04-09 06:08:42,3,9,2,58535
2025-04-09 21:54:52,3,10,2,60357
2025-04-09 05:56:29,3,10,2,58968
2025-04-08 22:18:50,3,8,2,54231
2025-04-08 13:50:29,3,7,2,60001
2025-04-08 09:15:45,3,6,2,54637
2025-04-08 23:59:11,3,8,2,55394
2025-04-08 23:12:47,3,5,2,60580
2025-04-07 03:58:30,3,9,2,57020
2025-04-07 03:33:10,3,10,2,58871
2025-04-07 05:46:54,3,9,2,54326
2025-04-07 07:27:01,3,10,2,54175
2025-04-07 06:13:41,3,7,2,61395
2025-04-06 18:24:37,3,8,2,60425
2025-04-06 13:51:18,3,10,2,57343
2025-04-06 23:45:05,3,10,2,58512
2025-04-06 16:45:50,3,6,2,55275
2025-04-06 04:07:36,3,10,2,60357
2025-04-05 18:49:19,3,9,2,58622
2025-04-05 23:45:22,3,5,2,57345
2025-04-05 15:02:51,3,9,2,54828
2025-04-05 08:56:02,3,8,2,56741
2025-04-05 17:07:06,3,7,2,59809
2025-04-11 10:26:22,3,9,3,60163
2025-04-11 14:09:45,3,10,3,60391
2025-04-11 07:11:23,3,7,3,52007
2025-04-11 04:22:11,3,6,3,60033
2025-04-11 06:48:58,3,5,3,52929
2025-04-10 18:06:28,3,8,3,55700
2025-04-10 01:11:06,3,9,3,56538
2025-04-10 21:22:10,3,9,3,55507
2025-04-10 14:49:38,3,8,3,56245
2025-04-10 00:09:24,3,6,3,53418
2025-04-09 05:35:40,3,8,3,54216
2025-04-09 16:17:04,3,5,3,59919
2025-04-09 18:06:56,3,7,3,57338
2025-04-09 20:50:02,3,7,3,53763
2025-04-09 10:55:31,3,7,3,59364
2025-04-08 18:36:42,3,5,3,56212
2025-04-08 16:15:59,3,9,3,51777
2025-04-08 22:09:31,3,10,3,52475
2025-04-08 04:54:34,3,5,3,55693
2025-04-08 20:58:20,3,7,3,52618
2025-04-07 01:44:50,3,6,3,60693
2025-04-07 07:50:52,3,10,3,60485
2025-04-07 02:00:13,3,9,3,60609
2025-04-07 23:11:16,3,6,3,54597
2025-04-07 19:07:31,3,9,3,54004
2025-04-06 21:10:00,3,5,3,56982
2025-04-06 01:36:16,3,7,3,52177
2025-04-06 14:09:01,3,9,3,56108
2025-04-06 12:45:25,3,9,3,52106
2025-04-06 19:06:59,3,9,3,59042
2025-04-05 14:54:13,3,6,3,60372
2025-04-05 12:38:17,3,7,3,55195
2025-04-05 21:31:15,3,8,3,58271
2025-04-05 18:22:19,3,10,3,51855
2025-04-05 21:41:20,3,7,3,57964
2025-04-11 09:13:43,3,5,4,55849
2025-04-11 03:45:07,3,9,4,57797
2025-04-11 07:05:21,3,10,4,61039
2025-04-11 07:07:00,3,10,4,52093
2025-04-11 08:25:03,3,7,4,52222
2025-04-10 00:56:30,3,5,4,60780
2025-04-10 23:09:46,3,10,4,60632
2025-04-10 14:34:01,3,10,4,52834
2025-04-10 03:25:34,3,6,4,57924
2025-04-10 19:06:48,3,8,4,58684
2025-04-09 05:53:14,3,10,4,53886
2025-04-09 17:32:51,3,10,4,59442
2025-04-09 03:29:26,3,9,4,56707
2025-04-09 23:51:42,3,6,4,57782
2025-04-09 04:57:48,3,9,4,53580
2025-04-08 19:27:57,3,8,4,60205
2025-04-08 10:50:33,3,8,4,53025
2025-04-08 23:28:02,3,9,4,58300
2025-04-08 07:13:04,3,5,4,59421
2025-04-08 07:40:14,3,8,4,51931
2025-04-07 12:39:47,3,8,4,60075
2025-04-07 22:12:07,3,9,4,54677
2025-04-07 15:13:55,3,10,4,57945
2025-04-07 02:13:17,3,5,4,53096
2025-04-07 20:27:52,3,7,4,55415
2025-04-06 16:02:19,3,9,4,60411
2025-04-06 04:34:31,3,10,4,60637
2025-04-06 07:01:57,3,8,4,59179
2025-04-06 19:09:00,3,8,4,55653
2025-04-06 13:39:54,3,10,4,57692
2025-04-05 23:16:39,3,10,4,58840
2025-04-05 12:15:17,3,5,4,52561
2025-04-05 22:38:01,3,7,4,60160
2025-04-05 23:21:43,3,7,4,60715
2025-04-05 14:23:31,3,9,4,56469
2025-04-11 08:08:43,3,5,5,56622
2025-04-11 00:09:25,3,8,5,52455
2025-04-11 13:17:36,3,7,5,56627
2025-04-11 19:39:23,3,6,5,52989
2025-04-11 09:22:14,3,9,5,55314
2025-04-10 16:34:38,3,8,5,60081
2025-04-10 19:53:10,3,6,5,61414
2025-04-10 15:12:41,3,9,5,55728
2025-04-10 09:11:14,3,9,5,54124
2025-04-10 20:50:13,3,7,5,51788
2025-04-09 17:50:44,3,9,5,54529
2025-04-09 18:54:40,3,6,5,55029
2025-04-09 04:10:27,3,9,5,59212
2025-04-09 03:06:22,3,9,5,55587
2025-04-09 07:09:26,3,6,5,58917
2025-04-08 16:53:26,3,6,5,60942
2025-04-08 05:02:17,3,10,5,54685
2025-04-08 09:29:31,3,10,5,52698
2025-04-08 02:21:17,3,9,5,57701
2025-04-08 09:43:47,3,9,5,55147
2025-04-07 23:37:08,3,8,5,58372
2025-04-07 04:06:06,3,8,5,54380
2025-04-07 06:59:13,3,8,5,59730
2025-04-07 05:24:38,3,7,5,55221
2025-04-07 06:37:15,3,7,5,52880
2025-04-06 03:04:55,3,6,5,53564
2025-04-06 10:36:35,3,5,5,58471
2025-04-06 12:21:18,3,6,5,61411
2025-04-06 05:57:52,3,10,5,54147
2025-04-06 07:29:28,3,6,5,56120
2025-04-05 16:51:56,3,6,5,54711
2025-04-05 06:01:22,3,6,5,56103
2025-04-05 15:15:04,3,6,5,52227
2025-04-05 22:21:48,3,8,5,61322
2025-04-05 23:45:14,3,10,5,55241
2025-04-11 22:35:55,4,6,1,34710
2025-04-11 08:47:26,4,7,1,30858
2025-04-11 16:02:47,4,10,1,36873
2025-04-11 00:56:50,4,9,1,29353
2025-04-11 15:12:09,4,5,1,31975
2025-04-10 03:12:45,4,9,1,37779
2025-04-10 19:32:01,4,8,1,30847
2025-04-10 10:26:26,4,6,1,31018
2025-04-10 17:04:49,4,6,1,29236
2025-04-10 07:46:24,4,8,1,28253
2025-04-09 16:46:12,4,6,1,36101
2025-04-09 20:17:19,4,5,1,29366
2025-04-09 17:50:24,4,8,1,32222
2025-04-09 21:04:06,4,10,1,37396
2025-04-09 12:16:59,4,9,1,32734
2025-04-08 14:02:45,4,7,1,35205
2025-04-08 12:16:26,4,7,1,32435
2025-04-08 19:39:48,4,7,1,33621
2025-04-08 13:45:43,4,10,1,34603
2025-04-08 00:55:25,4,5,1,36855
2025-04-07 06:41:12,4,8,1,32224
2025-04-07 11:39:40,4,8,1,32240
2025-04-07 00:54:27,4,8,1,35354
2025-04-07 23:05:15,4,8,1,35047
2025-04-07 14:35:00,4,6,1,36641
2025-04-06 18:05:03,4,6,1,34490
2025-04-06 09:17:11,4,10,1,36396
2025-04-06 10:36:37,4,7,1,28600
2025-04-06 04:27:53,4,10,1,32367
2025-04-06 21:30:24,4,7,1,31938
2025-04-05 04:33:55,4,9,1,34821
2025-04-05 06:04:50,4,8,1,36828
2025-04-05 15:51:29,4,8,1,35299
2025-04-05 11:43:13,4,5,1,29949
2025-04-05 04:58:25,4,8,1,29365
2025-04-11 22:55:42,4,10,2,28251
2025-04-11 15:42:02,4,5,2,28972
2025-04-11 16:28:14,4,8,2,37675
2025-04-11 23:40:02,4,6,2,35885
2025-04-11 23:04:30,4,7,2,28809
2025-04-10 22:15:13,4,5,2,32175
2025-04-10 07:44:02,4,8,2,30637
2025-04-10 03:18:09,4,9,2,37971
2025-04-10 23:32:30,4,9,2,30434
2025-04-10 01:54:07,4,7,2,36480
2025-04-09 18:31:18,4,7,2,36617
2025-04-09 22:57:16,4,8,2,35899
2025-04-09 14:32:41,4,8,2,31497
2025-04-09 19:31:06,4,10,2,37287
2025-04-09 06:33:59,4,5,2,35973
2025-04-08 17:50:30,4,10,2,33011
2025-04-08 21:39:57,4,9,2,36281
2025-04-08 14:54:30,4,10,2,29643
2025-04-08 23:01:54,4,10,2,33537
2025-04-08 08:23:00,4,9,2,37791
2025-04-07 05:21:53,4,9,2,29685
2025-04-07 02:33:13,4,7,2,33967
2025-04-07 07:07:19,4,6,2,31265
2025-04-07 13:15:01,4,9,2,28558
2025-04-07 11:50:38,4,9,2,33304
2025-04-06 23:32:52,4,9,2,33261
2025-04-06 01:59:16,4,7,2,36344
2025-04-06 14:00:11,4,7,2,29012
2025-04-06 10:46:30,4,8,2,35268
2025-04-06 21:58:53,4,6,2,28354
2025-04-05 16:30:40,4,8,2,31537
2025-04-05 18:16:59,4,8,2,33190
2025-04-05 10:46:51,4,9,2,31891
2025-04-05 12:00:54,4,9,2,30767
2025-04-05 11:23:42,4,10,2,35103
2025-04-11 04:14:55,4,6,3,36449
2025-04-11 05:55:29,4,7,3,30261
2025-04-11 09:20:45,4,5,3,31385
2025-04-11 12:50:14,4,7,3,32041
2025-04-11 11:20:15,4,9,3,32685
2025-04-10 17:00:48,4,10,3,35244
2025-04-10 12:41:22,4,9,3,36602
2025-04-10 10:31:27,4,8,3,31565
2025-04-10 08:59:26,4,8,3,28592
2025-04-10 01:23:40,4,5,3,33219
2025-04-09 10:55:37,4,8,3,28840
2025-04-09 13:08:28,4,7,3,29378
2025-04-09 09:56:21,4,6,3,29895
2025-04-09 10:46:05,4,6,3,31486
2025-04-09 19:29:11,4,8,3,32322
2025-04-08 23:01:35,4,6,3,29273
2025-04-08 19:41:56,4,6,3,34758
2025-04-08 10:40:54,4,9,3,33759
2025-04-08 16:09:03,4,7,3,31270
2025-04-08 22:20:02,4,10,3,34164
2025-04-07 08:43:27,4,5,3,33708
2025-04-07 23:29:34,4,6,3,28945
2025-04-07 10:43:18,4,6,3,36031
2025-04-07 13:30:40,4,9,3,31147
2025-04-07 19:47:26,4,8,3,37078
2025-04-06 09:27:45,4,10,3,28604
2025-04-06 14:54:57,4,6,3,30974
2025-04-06 10:48:34,4,6,3,28680
2025-04-06 06:50:58,4,7,3,37835
2025-04-06 07:48:50,4,5,3,28415
2025-04-05 08:22:21,4,10,3,35767
2025-04-05 03:54:52,4,9,3,32562
2025-04-05 02:53:37,4,8,3,31687
2025-04-05 06:37:53,4,5,3,35392
2025-04-05 05:42:09,4,7,3,31388
2025-04-11 13:37:10,4,10,4,34722
2025-04-11 12:00:18,4,6,4,33713
2025-04-11 02:40:56,4,8,4,34580
2025-04-11 23:41:38,4,10,4,29256
