timestamp,medicineId,amount,userId,price
2025-04-05 08:24:59,D001,8,U05,53510
2025-04-05 12:42:00,D001,5,U05,54290
2025-04-05 03:30:32,D001,5,U05,54667
2025-04-05 19:08:20,D001,8,U05,50098
2025-04-11 00:34:09,D002,10,U01,54344
2025-04-11 02:03:24,D002,6,U01,58777
2025-04-11 09:45:44,D002,5,U01,56358
2025-04-11 16:37:08,D002,8,U01,49764
2025-04-11 21:52:29,D002,10,U01,52364
2025-04-10 06:30:16,D002,10,U01,55653
2025-04-10 10:01:26,D002,9,U01,50443
2025-04-10 19:58:31,D002,8,U01,55882
2025-04-10 08:27:44,D002,8,U01,57468
2025-04-10 12:17:45,D002,6,U01,50458
2025-04-09 20:40:11,D002,5,U01,51149
2025-04-09 19:18:44,D002,8,U01,55368
2025-04-09 00:37:36,D002,10,U01,51476
2025-04-09 16:24:11,D002,6,U01,49161
2025-04-09 15:33:00,D002,5,U01,52738
2025-04-08 11:31:34,D002,6,U01,49158
2025-04-08 03:45:26,D002,10,U01,49836
2025-04-08 12:53:44,D002,6,U01,53105
2025-04-08 18:38:40,D002,7,U01,58261
2025-04-08 10:19:34,D002,10,U01,49335
2025-04-07 23:08:18,D002,9,U01,55450
2025-04-07 08:28:24,D002,7,U01,52362
2025-04-07 05:54:31,D002,6,U01,50800
2025-04-07 15:34:34,D002,10,U01,48829
2025-04-07 05:42:22,D002,8,U01,58159
2025-04-06 12:16:55,D002,8,U01,52122
2025-04-06 09:57:39,D002,6,U01,49477
2025-04-06 07:52:00,D002,8,U01,52271
2025-04-06 17:26:19,D002,5,U01,50293
2025-04-06 12:26:22,D002,10,U01,53154
2025-04-05 01:28:58,D002,5,U01,57546
2025-04-05 17:22:25,D002,6,U01,57079
2025-04-05 19:09:11,D002,10,U01,49361
2025-04-05 00:16:15,D002,7,U01,53002
2025-04-05 17:19:16,D002,8,U01,52823
2025-04-11 06:21:53,D002,9,U02,50713
2025-04-11 04:12:12,D002,9,U02,51868
2025-04-11 23:34:23,D002,6,U02,50618
2025-04-11 09:54:31,D002,6,U02,54689
2025-04-11 12:55:25,D002,10,U02,56984
2025-04-10 10:54:43,D002,5,U02,54544
2025-04-10 03:27:28,D002,8,U02,56389
2025-04-10 19:50:50,D002,6,U02,50491
2025-04-10 13:32:40,D002,9,U02,57781
2025-04-10 23:33:25,D002,6,U02,53235
2025-04-09 07:00:35,D002,9,U02,50027
2025-04-09 16:44:01,D002,6,U02,54715
2025-04-09 03:54:34,D002,7,U02,52354
2025-04-09 01:07:11,D002,10,U02,55586
2025-04-09 23:02:00,D002,7,U02,55941
2025-04-08 10:14:37,D002,6,U02,52000
2025-04-08 23:46:31,D002,10,U02,48898
2025-04-08 17:13:37,D002,8,U02,51894
2025-04-08 02:37:49,D002,7,U02,57534
2025-04-08 04:10:35,D002,9,U02,53643
2025-04-07 14:32:28,D002,9,U02,52145
2025-04-07 21:02:47,D002,7,U02,50590
2025-04-07 02:46:31,D002,6,U02,54314
2025-04-07 16:02:05,D002,7,U02,49207
2025-04-07 03:40:26,D002,9,U02,51200
2025-04-06 04:03:17,D002,10,U02,50433
2025-04-06 09:47:55,D002,9,U02,57481
2025-04-06 14:43:46,D002,5,U02,51784
2025-04-06 11:03:18,D002,5,U02,51422
2025-04-06 10:02:39,D002,9,U02,53942
2025-04-05 00:48:05,D002,8,U02,56029
2025-04-05 08:05:36,D002,6,U02,50363
2025-04-05 17:49:08,D002,10,U02,58032
2025-04-05 23:24:49,D002,6,U02,57191
2025-04-05 00:01:49,D002,6,U02,56041
2025-04-11 21:47:30,D002,7,U03,51198
2025-04-11 23:21:08,D002,6,U03,54681
2025-04-11 22:39:51,D002,5,U03,51276
2025-04-11 19:16:20,D002,6,U03,49115
2025-04-11 12:34:55,D002,6,U03,58469
2025-04-10 10:37:35,D002,8,U03,55595
2025-04-10 23:23:12,D002,5,U03,52585
2025-04-10 03:40:35,D002,10,U03,56457
2025-04-10 16:58:22,D002,7,U03,54777
2025-04-10 22:27:40,D002,7,U03,58081
2025-04-09 03:13:24,D002,5,U03,52860
2025-04-09 20:00:50,D002,7,U03,50406
2025-04-09 15:08:03,D002,9,U03,50982
2025-04-09 06:33:39,D002,10,U03,54964
2025-04-09 12:46:13,D002,5,U03,57758
2025-04-08 01:32:58,D002,8,U03,50309
2025-04-08 20:12:22,D002,7,U03,53420
2025-04-08 02:13:01,D002,6,U03,55719
2025-04-08 07:06:06,D002,5,U03,54176
2025-04-08 19:31:43,D002,8,U03,49843
2025-04-07 22:57:37,D002,8,U03,50809
2025-04-07 09:27:15,D002,5,U03,55388
2025-04-07 13:23:24,D002,10,U03,52712
2025-04-07 13:08:05,D002,10,U03,53817
2025-04-07 22:30:58,D002,7,U03,57440
2025-04-06 03:05:22,D002,9,U03,55339
2025-04-06 04:36:02,D002,6,U03,56546
2025-04-06 19:33:52,D002,8,U03,56042
2025-04-06 18:24:23,D002,7,U03,56695
2025-04-06 01:35:30,D002,9,U03,50445
2025-04-05 20:20:31,D002,8,U03,52497
2025-04-05 12:59:12,D002,6,U03,48922
2025-04-05 18:59:36,D002,7,U03,55955
2025-04-05 00:33:16,D002,7,U03,53086
2025-04-05 22:32:10,D002,6,U03,52032
2025-04-11 16:35:38,D002,9,U04,50473
2025-04-11 01:11:24,D002,9,U04,57258
2025-04-11 02:28:54,D002,5,U04,52273
2025-04-11 10:50:08,D002,8,U04,51088
2025-04-11 11:44:26,D002,6,U04,50132
2025-04-10 17:00:02,D002,9,U04,52732
2025-04-10 04:07:45,D002,7,U04,52826
2025-04-10 17:46:52,D002,7,U04,48908
2025-04-10 09:55:49,D002,5,U04,55911
2025-04-10 06:04:32,D002,6,U04,51523
2025-04-09 00:29:09,D002,8,U04,50691
2025-04-09 16:45:29,D002,7,U04,51418
2025-04-09 08:08:09,D002,8,U04,57876
2025-04-09 01:11:13,D002,5,U04,55316
2025-04-09 14:25:48,D002,8,U04,53807
2025-04-08 17:11:32,D002,9,U04,53757
2025-04-08 21:47:27,D002,5,U04,54955
2025-04-08 02:14:56,D002,6,U04,51371
2025-04-08 20:39:25,D002,9,U04,49005
2025-04-08 18:26:20,D002,6,U04,50124
2025-04-07 08:28:30,D002,10,U04,55826
2025-04-07 17:36:02,D002,6,U04,58131
2025-04-07 14:07:28,D002,7,U04,54738
2025-04-07 10:18:53,D002,10,U04,56131
2025-04-07 15:58:40,D002,5,U04,49610
2025-04-06 19:06:06,D002,10,U04,50661
2025-04-06 13:55:12,D002,9,U04,57116
2025-04-06 05:58:27,D002,6,U04,52448
2025-04-06 20:27:45,D002,9,U04,53715
2025-04-06 00:20:22,D002,8,U04,54602
2025-04-05 08:41:01,D002,6,U04,51254
2025-04-05 14:51:06,D002,7,U04,52408
2025-04-05 13:08:30,D002,7,U04,56302
2025-04-05 02:44:13,D002,5,U04,55336
2025-04-05 22:06:55,D002,5,U04,51514
2025-04-11 20:00:43,D002,8,U05,52363
2025-04-11 05:03:17,D002,10,U05,49952
2025-04-11 19:50:43,D002,6,U05,58610
2025-04-11 15:03:49,D002,6,U05,58232
2025-04-11 15:51:04,D002,8,U05,52963
2025-04-10 22:20:26,D002,6,U05,52759
2025-04-10 12:38:04,D002,8,U05,58603
2025-04-10 22:39:47,D002,9,U05,51395
2025-04-10 08:30:41,D002,10,U05,50622
2025-04-10 13:22:20,D002,10,U05,55188
2025-04-09 23:37:59,D002,6,U05,53546
2025-04-09 21:38:37,D002,8,U05,48836
2025-04-09 03:13:34,D002,9,U05,58141
2025-04-09 07:17:25,D002,7,U05,53512
2025-04-09 23:47:44,D002,6,U05,53537
2025-04-08 07:19:25,D002,9,U05,51361
2025-04-08 00:06:08,D002,6,U05,58212
2025-04-08 22:09:29,D002,5,U05,53864
2025-04-08 01:32:35,D002,7,U05,50976
2025-04-08 05:16:50,D002,7,U05,55516
2025-04-07 21:25:15,D002,5,U05,55325
2025-04-07 00:24:33,D002,10,U05,53076
2025-04-07 02:57:31,D002,8,U05,52372
2025-04-07 04:58:02,D002,5,U05,55499
2025-04-07 13:27:10,D002,5,U05,51976
2025-04-06 17:39:58,D002,5,U05,52392
2025-04-06 23:21:35,D002,7,U05,52140
2025-04-06 06:08:18,D002,5,U05,53860
2025-04-06 14:24:19,D002,10,U05,50443
2025-04-06 19:27:59,D002,9,U05,54906
2025-04-05 01:17:07,D002,9,U05,51885
2025-04-05 13:03:31,D002,9,U05,51227
2025-04-05 12:47:43,D002,8,U05,55605
2025-04-05 09:27:12,D002,5,U05,57350
2025-04-05 09:33:35,D002,10,U05,57064
2025-04-11 12:18:57,D003,9,U01,60625
2025-04-11 21:13:06,D003,6,U01,59330
2025-04-11 16:10:49,D003,9,U01,52157
2025-04-11 01:52:44,D003,9,U01,61190
2025-04-11 12:43:54,D003,10,U01,57418
2025-04-10 09:20:12,D003,8,U01,52723
2025-04-10 00:08:42,D003,9,U01,54932
2025-04-10 13:40:24,D003,9,U01,55485
2025-04-10 21:27:25,D003,7,U01,60580
2025-04-10 05:53:20,D003,7,U01,60142
2025-04-09 15:08:09,D003,6,U01,61324
2025-04-09 08:29:32,D003,6,U01,58131
2025-04-09 23:04:04,D003,10,U01,55603
2025-04-09 02:28:24,D003,8,U01,58614
2025-04-09 20:25:06,D003,10,U01,61407
2025-04-08 16:07:43,D003,7,U01,56298
2025-04-08 17:37:13,D003,7,U01,59254
2025-04-08 09:11:45,D003,6,U01,53695
2025-04-08 21:26:06,D003,7,U01,58254
2025-04-08 17:48:07,D003,5,U01,52730
2025-04-07 13:43:11,D003,10,U01,57253
2025-04-07 07:36:29,D003,7,U01,51940
2025-04-07 07:30:07,D003,7,U01,57092
2025-04-07 03:24:40,D003,10,U01,55959
2025-04-07 14:25:50,D003,7,U01,51860
2025-04-06 13:32:35,D003,9,U01,60810
2025-04-06 02:53:06,D003,7,U01,52503
2025-04-06 11:30:33,D003,10,U01,58798
2025-04-06 10:04:04,D003,9,U01,57029
2025-04-06 09:17:00,D003,8,U01,57145
2025-04-05 17:03:29,D003,10,U01,54043
2025-04-05 01:52:09,D003,8,U01,57684
2025-04-05 16:46:21,D003,7,U01,52034
2025-04-05 14:36:07,D003,7,U01,58522
2025-04-05 04:52:00,D003,9,U01,52679
2025-04-11 16:24:21,D003,8,U02,58335
2025-04-11 21:32:29,D003,6,U02,60261
2025-04-11 16:59:12,D003,7,U02,59480
2025-04-11 04:48:33,D003,7,U02,60291
2025-04-11 21:02:58,D003,7,U02,57942
2025-04-10 14:38:40,D003,6,U02,54660
2025-04-10 08:36:02,D003,6,U02,57508
2025-04-10 04:09:48,D003,7,U02,61268
2025-04-10 11:41:56,D003,6,U02,53293
2025-04-10 19:06:11,D003,9,U02,57064
2025-04-09 15:09:02,D003,10,U02,55798
2025-04-09 05:36:50,D003,9,U02,52361
2025-04-09 06:08:42,D003,9,U02,58535
2025-04-09 21:54:52,D003,10,U02,60357
2025-04-09 05:56:29,D003,10,U02,58968
2025-04-08 22:18:50,D003,8,U02,54231
2025-04-08 13:50:29,D003,7,U02,60001
2025-04-08 09:15:45,D003,6,U02,54637
2025-04-08 23:59:11,D003,8,U02,55394
2025-04-08 23:12:47,D003,5,U02,60580
2025-04-07 03:58:30,D003,9,U02,57020
2025-04-07 03:33:10,D003,10,U02,58871
2025-04-07 05:46:54,D003,9,U02,54326
2025-04-07 07:27:01,D003,10,U02,54175
2025-04-07 06:13:41,D003,7,U02,61395
2025-04-06 18:24:37,D003,8,U02,60425
2025-04-06 13:51:18,D003,10,U02,57343
2025-04-06 23:45:05,D003,10,U02,58512
2025-04-06 16:45:50,D003,6,U02,55275
2025-04-06 04:07:36,D003,10,U02,60357
2025-04-05 18:49:19,D003,9,U02,58622
2025-04-05 23:45:22,D003,5,U02,57345
2025-04-05 15:02:51,D003,9,U02,54828
2025-04-05 08:56:02,D003,8,U02,56741
2025-04-05 17:07:06,D003,7,U02,59809
2025-04-11 10:26:22,D003,9,U03,60163
2025-04-11 14:09:45,D003,10,U03,60391
2025-04-11 07:11:23,D003,7,U03,52007
2025-04-11 04:22:11,D003,6,U03,60033
2025-04-11 06:48:58,D003,5,U03,52929
2025-04-10 18:06:28,D003,8,U03,55700
2025-04-10 01:11:06,D003,9,U03,56538
2025-04-10 21:22:10,D003,9,U03,55507
2025-04-10 14:49:38,D003,8,U03,56245
2025-04-10 00:09:24,D003,6,U03,53418
2025-04-09 05:35:40,D003,8,U03,54216
2025-04-09 16:17:04,D003,5,U03,59919
2025-04-09 18:06:56,D003,7,U03,57338
2025-04-09 20:50:02,D003,7,U03,53763
2025-04-09 10:55:31,D003,7,U03,59364
2025-04-08 18:36:42,D003,5,U03,56212
2025-04-08 16:15:59,D003,9,U03,51777
2025-04-08 22:09:31,D003,10,U03,52475
2025-04-08 04:54:34,D003,5,U03,55693
2025-04-08 20:58:20,D003,7,U03,52618
2025-04-07 01:44:50,D003,6,U03,60693
2025-04-07 07:50:52,D003,10,U03,60485
2025-04-07 02:00:13,D003,9,U03,60609
2025-04-07 23:11:16,D003,6,U03,54597
2025-04-07 19:07:31,D003,9,U03,54004
2025-04-06 21:10:00,D003,5,U03,56982
2025-04-06 01:36:16,D003,7,U03,52177
2025-04-06 14:09:01,D003,9,U03,56108
2025-04-06 12:45:25,D003,9,U03,52106
2025-04-06 19:06:59,D003,9,U03,59042
2025-04-05 14:54:13,D003,6,U03,60372
2025-04-05 12:38:17,D003,7,U03,55195
2025-04-05 21:31:15,D003,8,U03,58271
2025-04-05 18:22:19,D003,10,U03,51855
2025-04-05 21:41:20,D003,7,U03,57964
2025-04-11 09:13:43,D003,5,U04,55849
2025-04-11 03:45:07,D003,9,U04,57797
2025-04-11 07:05:21,D003,10,U04,61039
2025-04-11 07:07:00,D003,10,U04,52093
2025-04-11 08:25:03,D003,7,U04,52222
2025-04-10 00:56:30,D003,5,U04,60780
2025-04-10 23:09:46,D003,10,U04,60632
2025-04-10 14:34:01,D003,10,U04,52834
2025-04-10 03:25:34,D003,6,U04,57924
2025-04-10 19:06:48,D003,8,U04,58684
2025-04-09 05:53:14,D003,10,U04,53886
2025-04-09 17:32:51,D003,10,U04,59442
2025-04-09 03:29:26,D003,9,U04,56707
2025-04-09 23:51:42,D003,6,U04,57782
2025-04-09 04:57:48,D003,9,U04,53580
2025-04-08 19:27:57,D003,8,U04,60205
2025-04-08 10:50:33,D003,8,U04,53025
2025-04-08 23:28:02,D003,9,U04,58300
2025-04-08 07:13:04,D003,5,U04,59421
2025-04-08 07:40:14,D003,8,U04,51931
2025-04-07 12:39:47,D003,8,U04,60075
2025-04-07 22:12:07,D003,9,U04,54677
2025-04-07 15:13:55,D003,10,U04,57945
2025-04-07 02:13:17,D003,5,U04,53096
2025-04-07 20:27:52,D003,7,U04,55415
2025-04-06 16:02:19,D003,9,U04,60411
2025-04-06 04:34:31,D003,10,U04,60637
2025-04-06 07:01:57,D003,8,U04,59179
2025-04-06 19:09:00,D003,8,U04,55653
2025-04-06 13:39:54,D003,10,U04,57692
2025-04-05 23:16:39,D003,10,U04,58840
2025-04-05 12:15:17,D003,5,U04,52561
2025-04-05 22:38:01,D003,7,U04,60160
2025-04-05 23:21:43,D003,7,U04,60715
2025-04-05 14:23:31,D003,9,U04,56469
2025-04-11 08:08:43,D003,5,U05,56622
2025-04-11 00:09:25,D003,8,U05,52455
2025-04-11 13:17:36,D003,7,U05,56627
2025-04-11 19:39:23,D003,6,U05,52989
2025-04-11 09:22:14,D003,9,U05,55314
2025-04-10 16:34:38,D003,8,U05,60081
2025-04-10 19:53:10,D003,6,U05,61414
2025-04-10 15:12:41,D003,9,U05,55728
2025-04-10 09:11:14,D003,9,U05,54124
2025-04-10 20:50:13,D003,7,U05,51788
2025-04-09 17:50:44,D003,9,U05,54529
2025-04-09 18:54:40,D003,6,U05,55029
2025-04-09 04:10:27,D003,9,U05,59212
2025-04-09 03:06:22,D003,9,U05,55587
2025-04-09 07:09:26,D003,6,U05,58917
2025-04-08 16:53:26,D003,6,U05,60942
2025-04-08 05:02:17,D003,10,U05,54685
2025-04-08 09:29:31,D003,10,U05,52698
2025-04-08 02:21:17,D003,9,U05,57701
2025-04-08 09:43:47,D003,9,U05,55147
2025-04-07 23:37:08,D003,8,U05,58372
2025-04-07 04:06:06,D003,8,U05,54380
2025-04-07 06:59:13,D003,8,U05,59730
2025-04-07 05:24:38,D003,7,U05,55221
2025-04-07 06:37:15,D003,7,U05,52880
2025-04-06 03:04:55,D003,6,U05,53564
2025-04-06 10:36:35,D003,5,U05,58471
2025-04-06 12:21:18,D003,6,U05,61411
2025-04-06 05:57:52,D003,10,U05,54147
2025-04-06 07:29:28,D003,6,U05,56120
2025-04-05 16:51:56,D003,6,U05,54711
2025-04-05 06:01:22,D003,6,U05,56103
2025-04-05 15:15:04,D003,6,U05,52227
2025-04-05 22:21:48,D003,8,U05,61322
2025-04-05 23:45:14,D003,10,U05,55241
2025-04-11 22:35:55,D004,6,U01,34710
2025-04-11 08:47:26,D004,7,U01,30858
2025-04-11 16:02:47,D004,10,U01,36873
2025-04-11 00:56:50,D004,9,U01,29353
2025-04-11 15:12:09,D004,5,U01,31975
2025-04-10 03:12:45,D004,9,U01,37779
2025-04-10 19:32:01,D004,8,U01,30847
2025-04-10 10:26:26,D004,6,U01,31018
2025-04-10 17:04:49,D004,6,U01,29236
2025-04-10 07:46:24,D004,8,U01,28253
2025-04-09 16:46:12,D004,6,U01,36101
2025-04-09 20:17:19,D004,5,U01,29366
2025-04-09 17:50:24,D004,8,U01,32222
2025-04-09 21:04:06,D004,10,U01,37396
2025-04-09 12:16:59,D004,9,U01,32734
2025-04-08 14:02:45,D004,7,U01,35205
2025-04-08 12:16:26,D004,7,U01,32435
2025-04-08 19:39:48,D004,7,U01,33621
2025-04-08 13:45:43,D004,10,U01,34603
2025-04-08 00:55:25,D004,5,U01,36855
2025-04-07 06:41:12,D004,8,U01,32224
2025-04-07 11:39:40,D004,8,U01,32240
2025-04-07 00:54:27,D004,8,U01,35354
2025-04-07 23:05:15,D004,8,U01,35047
2025-04-07 14:35:00,D004,6,U01,36641
2025-04-06 18:05:03,D004,6,U01,34490
2025-04-06 09:17:11,D004,10,U01,36396
2025-04-06 10:36:37,D004,7,U01,28600
2025-04-06 04:27:53,D004,10,U01,32367
2025-04-06 21:30:24,D004,7,U01,31938
2025-04-05 04:33:55,D004,9,U01,34821
2025-04-05 06:04:50,D004,8,U01,36828
2025-04-05 15:51:29,D004,8,U01,35299
2025-04-05 11:43:13,D004,5,U01,29949
2025-04-05 04:58:25,D004,8,U01,29365
2025-04-11 22:55:42,D004,10,U02,28251
2025-04-11 15:42:02,D004,5,U02,28972
2025-04-11 16:28:14,D004,8,U02,37675
2025-04-11 23:40:02,D004,6,U02,35885
2025-04-11 23:04:30,D004,7,U02,28809
2025-04-10 22:15:13,D004,5,U02,32175
2025-04-10 07:44:02,D004,8,U02,30637
2025-04-10 03:18:09,D004,9,U02,37971
2025-04-10 23:32:30,D004,9,U02,30434
2025-04-10 01:54:07,D004,7,U02,36480
2025-04-09 18:31:18,D004,7,U02,36617
2025-04-09 22:57:16,D004,8,U02,35899
2025-04-09 14:32:41,D004,8,U02,31497
2025-04-09 19:31:06,D004,10,U02,37287
2025-04-09 06:33:59,D004,5,U02,35973
2025-04-08 17:50:30,D004,10,U02,33011
2025-04-08 21:39:57,D004,9,U02,36281
2025-04-08 14:54:30,D004,10,U02,29643
2025-04-08 23:01:54,D004,10,U02,33537
2025-04-08 08:23:00,D004,9,U02,37791
2025-04-07 05:21:53,D004,9,U02,29685
